ID,Sku,unit,kod_odrzavanja,skupljanje,oeko_badge,"Regular Price","Parent Product ID"
137208,"09222 - 9881 BRONZE",,,,,7.5,42572
137209,"PLATNO ŠTAMPA 09222 - 1231-4",,,,,7.5,42572
137210,"09222 - 2852-2",,,,,7.5,42572
137211,"09222 - 1503-3",,,,,7.5,42572
137212,"09222 - 20169 FLAMINGO",,,,,7.5,42572
137214,"PLATNO ŠTAMPA 09222 - 1043-42",met,,,,7.5,42572
137215,"09222 - 23329 PINK",met,,,,7.5,42572
137216,"09222 - 23656-CORAL",met,,,,7.5,42572
137307,,,,,,,0
137311,,,,,,,0
137372,17019,met,"vx\+!","po dužini do 1% po širini do 1%",,,0
137373,"17019 - N005",,,,,14.50,137372
137374,17019-BLACK,,,,,14.50,137372
137375,"17019 - N015",,,,,14.50,137372
137376,"17019 - N053",,,,,14.50,137372
137377,17019-WHITE,,,,,14.50,137372
137378,"17019 - N117",,,,,14.50,137372
137380,"17019 - N133",,,,,14.50,137372
137382,17019-K020,,,,,14.50,137372
137384,"17019 - OFF WHITE",,,,,14.50,137372
137385,"17019 - N004",,,,,14.50,137372
137387,"17019 - 3",,,,,14.50,137372
137392,17019-28,,,,,14.50,137372
137395,17019-53100,,,,,14.50,137372
137397,17019-99005,,,,,14.50,137372
137399,17019-99024,,,,,14.50,137372
137400,17019-99033,,,,,14.50,137372
137401,17019-99038,,,,,14.50,137372
137557,23062,kom,,,,2.90,0
137562,23069,kom,,,,0.50,0
137567,23070,kom,,,,0.40,0
137571,23071,kom,,,,0.30,0
137575,23066,kom,,,,0.50,0
137579,23067,kom,,,,0.40,0
137583,23068,kom,,,,0.30,0
137587,23063,kom,,,,0.50,0
137591,23064,kom,,,,0.40,0
137602,22153-1,kom,,,,,0
137603,"22153 - SILVER-1",,,,,3.00,137602
137604,"22153 - GOLD-1",,,,,3.00,137602
137614,22154-1,kom,,,,,0
137615,"22154 - SILVER-1",,,,,2.15,137614
137616,"22154 - GOLD-1",,,,,2.15,137614
137626,22155-1,kom,,,,,0
137627,"22155 - SILVER-1",,,,,1.50,137626
137628,"22155 - GOLD-1",,,,,1.50,137626
137638,14312,pak,,,,0.20,0
137656,23091,met,"ax+!\","po dužini do 3% po širini do 2%",,,0
137665,23092,met,,,,,0
137666,"23092 - WHITE",,,,,2.40,137665
137667,"23092 - BLACK",,,,,2.40,137665
137677,23085,met,"ax+!\","po dužini do 3% po širini do 2%",,2.00,0
137698,23089,met,"ax+!\","po dužini do 3% po širini do 2%",,,0
137702,23087,met,,,,2.10,0
137706,23088,met,,,,3.20,0
137710,23086,met,,,,3.20,0
137717,23093,met,,,,,0
137718,"23093 - SILVER",,,,,4.90,137717
137719,"23093 - GOLD",,,,,4.90,137717
137730,23072,pak,,,,,0
137731,"23072 - 1",,,,,1.20,137730
137733,"23072 - 3",,,,,1.20,137730
137734,"23072 - 4",,,,,1.20,137730
137735,"23072 - 5",,,,,1.20,137730
137755,"PLATNO ŠTAMPA 09222 - 1796-2",,,,,7.5,42572
137756,"PLATNO ŠTAMPA 09222 - 1043-44",,,,,7.5,42572
137757,"09222 - 4539-1",,,,,7.5,42572
137758,"09222 - 1796-RED",,,,,7.5,42572
137859,"17056 - 670",,,,,18.80,37535
137860,"17056 - 670",,,,,18.50,45107
137960,17108,met,"ty\+$","po dužini do 1% po širini do 1%",,85.00,0
137974,17108-1,met,"ty\+$","po dužini do 1% po širini do 1%",,85.00,0
137996,"01830 - 122",,,,,29.00,14695
138006,"17101 - 004",,,,,29.00,47003
138007,"17101 - 025",,,,,29.00,47003
138121,"19028 - RASPBERRY",,,,,12.70,61480
138136,"20096 - 19402-003",,,,,9.90,90376
138137,"20096 - 19402-011",,,,,9.90,90376
138146,"20096 - 19409-011",,,,,9.90,90376
138147,"20096 - 19409-043",,,,,9.90,90376
138148,"20096 - 19409-051",,,,,9.90,90376
138152,"20096 - 19413-012",,,,,9.90,90376
138153,"20096 - 19413-044",,,,,9.90,90376
138156,"20096 - 19419-008",,,,,9.90,90376
138157,"20096 - 19419-028",,,,,9.90,90376
138158,"20096 - 19419-045",,,,,9.90,90376
138159,"20096 - 19419-063",,,,,9.90,90376
138161,"20096 - 19421-019",,,,,9.90,90376
138163,"20096 - 19421-055",,,,,9.90,90376
138165,"20096 - 19423-013",,,,,9.90,90376
138167,"20096 - 19423-036",,,,,9.90,90376
138630,22234,kom,,,,0.85,0
138643,"15107 - 2633 MULTICOLOR",,,,,11.30,25725
138646,"15107 - ABANY PLOMO (22)",,,,,11.30,25725
138648,"15107 - ANKER AZUL",,,,,11.30,25725
138649,"15107 - RAMI LILA",,,,,11.30,25725
138686,"19198 - 2138 MULTICOLOR",,,,,15.00,70106
138687,"19198 - 2599 VERDE",,,,,15.00,70106
138688,"19198 - 2619 FUCSIA",,,,,15.00,70106
139013,"01305 BLACK",met,"tx\+!","po dužini do 1% po širini do 1%",,65.03,0
139023,"01305 GOLD",met,"tx\+!","po dužini do 1% po širini do 1%",,65.03,0
139033,"01305 SILVER",met,"tx\+!","po dužini do 1% po širini do 1%",,65.03,0
139408,09559,met,axA+!,"po dužini do 1% po širini do 1%",,,0
139409,"09559 - 1",,,,,0.70,139408
139410,"09559 - 10",,,,,0.70,139408
139412,"09559 - 12",,,,,0.70,139408
139413,"09559 - 15",,,,,0.70,139408
139414,"09559 - 17",,,,,0.70,139408
139415,"09559 - 18",,,,,0.70,139408
139416,"09559 - 19",,,,,0.70,139408
139417,"09559 - 2",,,,,0.70,139408
139418,"09559 - 21",,,,,0.70,139408
139419,"09559 - 23",,,,,0.70,139408
139420,"09559 - 24",,,,,0.70,139408
139421,"09559 - 26",,,,,0.70,139408
139422,"09559 - 29",,,,,0.70,139408
139423,"09559 - 32",,,,,0.70,139408
139424,"09559 - 33",,,,,0.70,139408
139425,"09559 - 38",,,,,0.70,139408
139426,"09559 - 4",,,,,0.70,139408
139427,"09559 - 43",,,,,0.70,139408
139428,"09559 - 45",,,,,0.70,139408
139429,"09559 - 46",,,,,0.70,139408
139430,"09559 - 47",,,,,0.70,139408
139431,"09559 - 48",,,,,0.70,139408
139432,"09559 - 52",,,,,0.70,139408
139433,"09559 - 53",,,,,0.70,139408
139434,"09559 - 56",,,,,0.70,139408
139435,"09559 - 6",,,,,0.70,139408
139437,"09559 - 6054",,,,,0.70,139408
139438,"09559 - 6077",,,,,0.70,139408
139439,"09559 - 6108",,,,,0.70,139408
139440,"09559 - 6117",,,,,0.70,139408
139441,"09559 - 68",,,,,0.70,139408
139442,"09559 - 7",,,,,0.70,139408
139443,"09559 - 70",,,,,0.70,139408
139444,"09559 - 73",,,,,0.70,139408
139445,"09559 - 75",,,,,0.70,139408
139446,"09559 - 76",,,,,0.70,139408
139447,"09559 - 78",,,,,0.70,139408
139448,"09559 - 8",,,,,0.70,139408
139449,"09559 - 8124",,,,,0.70,139408
139450,"09559 - 83",,,,,0.70,139408
139451,"09559 - 84",,,,,0.70,139408
139452,"09559 - 85",,,,,0.70,139408
139453,"09559 - 86",,,,,0.70,139408
139454,"09559 - 87",,,,,0.70,139408
139455,"09559 - 88",,,,,0.70,139408
139456,"09559 - 9",,,,,0.70,139408
139618,"19028 - GREEN",,,,,12.70,61480
139619,"19028 - TURQUOISE",,,,,12.70,61480
139620,"19028 - PALE GREEN",,,,,12.70,61480
139621,"19028 - DENIM BLUE",,,,,12.70,61480
139622,"19028 - DUSTY MINT",,,,,12.70,61480
139659,18120,met,"fx\+!","po dužini do 1% po širini do 1%",yes,15.50,0
139660,18120,,,,,15.50,0
139667,"09559 - 13",,,,,0.70,139408
139668,"09559 - 20",,,,,0.70,139408
139669,"09559 - 25",,,,,0.70,139408
139670,"09559 - 34",,,,,0.70,139408
139740,"19069 - 179",,,,,9.90,61278
139741,"19069 - 215",,,,,9.90,61278
139742,"19069 - 570",,,,,9.90,61278
139799,"23097-B6211 beige",met,"ax+!\","po dužini do 3% po širini do 2%",,1.85,0
139804,"23097-B6206 white",met,"ax+!\","po dužini do 3% po širini do 2%",,1.85,0
139812,"23097-B0180aa white",met,"ax+!\","po dužini do 3% po širini do 2%",,1.85,0
139816,"23097-B0180hh black",met,"ax+!\","po dužini do 3% po širini do 2%",,1.85,0
139875,19199,met,"tx\+$","po dužini do 1,8% po širini do 1,5%",,,0
139876,"19199 - 008",,,,,50.00,139875
139877,"19199 - 013",,,,,50.00,139875
139878,"19199 - 028",,,,,50.00,139875
139879,"19199 - 069",,,,,50.00,139875
139880,"19199 - 070",,,,,50.00,139875
139881,"19199 - 080",,,,,50.00,139875
139938,"13071 - 736",,,,,4.90,1260
139968,19138-dots,met,axA+!,"po dužini do 3% po širini do 2,8%",yes,,0
139984,"19138-DOTS - WHITE",,,,,17.90,139968
139985,"19138-DOTS - BEIGE",,,,,17.90,139968
140000,23101-CAMOUFLAGE,met,axA+!,"po dužini do 3,2% po širini do 3%",yes,13.20,0
140067,"19199 - 016",,,,,50.00,139875
140082,"15316 - 11801-22",,,,,14.60,12182
140083,"15316 - 11801-50",,,,,14.60,12182
140084,"15316 - 11801-68",,,,,14.60,12182
140135,"18029 - 015",,,,,10.40,44601
140136,"18029 - 051",,,,,10.40,44601
140145,"18101 - 19292-003",,,,,11.50,107419
140149,"18101 - 19292-111",,,,,11.50,107419
140254,"21008 - 19056-015",,,,,10.90,90168
140255,"21008 - 19056-034",,,,,10.90,90168
140258,"21008 - 19059-019",,,,,10.90,90168
140259,"21008 - 19675-006",,,,,10.90,90168
140260,"21008 - 19675-018",,,,,10.90,90168
140261,"21008 - 19675-022",,,,,10.90,90168
140262,"21008 - 19676-012",,,,,10.90,90168
140264,"21008 - 19680-052",,,,,10.90,90168
140265,"21008 - 19682-052",,,,,10.90,90168
140266,"21008 - 20163-008",,,,,10.90,90168
140370,"15316 - 19554-051",,,,,14.60,12182
140371,"15316 - 19555-051",,,,,14.60,12182
140372,"15316 - 19559-022",,,,,14.60,12182
140373,"15316 - 19566-006",,,,,14.60,12182
140374,"15316 - 19566-022",,,,,14.60,12182
140375,"15316 - 19566-053",,,,,14.60,12182
140376,"15316 - 19568-022",,,,,14.60,12182
140377,"15316 - 19568-053",,,,,14.60,12182
140378,"15316 - 19569-053",,,,,14.60,12182
140379,"15316 - 19574-022",,,,,14.60,12182
140380,"15316 - 19583-011",,,,,14.60,12182
140381,"15316 - 19583-042",,,,,14.60,12182
140382,"15316 - 19585-050",,,,,14.60,12182
140383,"15316 - 19586-021",,,,,14.60,12182
140384,"15316 - 19588-003",,,,,14.60,12182
140385,"15316 - 19600-021",,,,,14.60,12182
140386,"15316 - 19600-052",,,,,14.60,12182
140387,"15316 - 19606-007",,,,,14.60,12182
